"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","Activity"
-0.947222165151801,2.70699378580896,-0.44505437595197,1.24583929331653,-0.451572739938365,-0.0948957522178293,-0.453508453691536,0.317018101599783,"L1"
-0.97759602988721,2.73344143526659,-0.410782667164755,1.20185536236374,-0.43394213723774,0.164328775231396,-0.553460629893608,0.246794254282538,"L1"
-0.942937303406165,2.7204738046157,-0.262345053065606,1.09203013065776,-0.405752891369022,0.296749183909373,-0.558243415224626,0.244483282504042,"L1"
-0.92067211237046,2.74445979746503,-0.347561499429406,1.12920151273081,-0.420449044286079,0.215778255205459,-0.548661940953412,0.251760041587145,"L1"
-1.01944098974984,2.72672019072952,-0.311771617287775,1.11889349459684,-0.414578449361753,0.115680005278026,-0.509408677894343,0.229667893459201,"L1"
-1.00763622256725,2.74013904290916,-0.264595647200086,1.09552800052632,-0.382543103987859,0.129925665528352,-0.494977555199474,0.232740020618313,"L1"
-0.93993290243013,2.75116248281247,-0.409486940987415,1.1893969148322,-0.487443333241755,0.133175746476452,-0.49330222484255,0.274280478097647,"L1"
-0.936248503896037,2.7289152354232,-0.361301657671884,1.17486477907431,-0.470831840195966,0.138449235221096,-0.514298935552781,0.249520134314798,"L1"
-0.974771268128458,2.74212879947233,-0.363705420121682,1.18632662783003,-0.500514393773595,0.0718227984790543,-0.51888997159798,0.23902959542966,"L1"
-0.978325190431663,2.71028417239838,-0.284341475348998,1.08627044080583,-0.448737560722412,0.10441855313588,-0.531523225195543,0.186084092576525,"L1"
-0.922110022138052,2.73552334040031,-0.400025220340528,1.1874231631179,-0.473376988436848,0.0523049442351888,-0.485076953710169,0.255981001729274,"L1"
-0.965646622111676,2.70282881581949,-0.383105945975159,1.18261075359016,-0.496956196583242,0.000177388670645685,-0.476313886636182,0.276441588757621,"L1"
-0.950912834479521,2.73073752188629,-0.403418397352855,1.18158897398082,-0.478946342597653,-0.000753575190635559,-0.487219169337203,0.253570780085017,"L1"
-0.968895594311713,2.73291924370083,-0.185109367303689,1.0642227118566,-0.393630418765879,0.197993458365176,-0.490947561091817,0.230804013729404,"L1"
-0.987462133034943,2.70806625121167,-0.365061632299109,1.18979653337758,-0.475778787369601,-0.0357021908968623,-0.465638394622269,0.273537990078081,"L1"
-1.01809620583623,2.56206080482558,-0.524209875524201,1.38933021192797,-0.564015276408409,-0.505117449709352,-0.423948630740587,0.32857964292265,"L1"
-0.9840980782764,2.73349839726575,-0.357651958350402,1.20210671770969,-0.487669743448851,0.208476238553512,-0.519891271186437,0.341768296108551,"L1"
-0.938565094795398,2.63581301537694,-0.450969863740507,1.32003960837596,-0.495189907121798,-0.263046601590856,-0.472248543099927,0.309467512708521,"L1"
-0.929213729441003,2.67016428356911,-0.461307036454862,1.257951845782,-0.459252764422541,-0.0751978064674579,-0.523279734256104,0.284954623659559,"L1"
-1.02632873724588,2.67784972267231,-0.333185256979197,1.16309101546118,-0.439266639599847,-0.0583468550945444,-0.510597636877216,0.283727536081632,"L1"
-0.956179030936706,2.69291829861626,-0.443622983974571,1.22354505526333,-0.482314565452595,-0.0417103989854498,-0.495731231116898,0.305364727132283,"L1"
-0.924460205775937,2.7171650381028,-0.450937404347715,1.20912253410659,-0.473988065167795,0.0170508366170544,-0.513747517429324,0.278921009950551,"L1"
-0.986384038981518,2.68006825155358,-0.346831030287174,1.17263505984356,-0.455155167065798,0.00376179975841969,-0.475246752237879,0.293552738098669,"L1"
-0.936905468584811,2.68242742516234,-0.381972362346537,1.19751372208081,-0.428687202103122,0.0540655342356022,-0.508542138754151,0.282490820008363,"L1"
-0.936017252397938,2.66505879453287,-0.58147623716917,1.36230857133939,-0.589316716616304,-0.222075252729555,-0.489673530843498,0.374274996549206,"L1"
-1.06509314167044,2.67667468076496,-0.252020888108623,1.09329542388715,-0.471018979654423,0.0600033256926191,-0.55843116442299,0.191390137821081,"L1"
-0.954402642412727,2.75701376107048,-0.313088826476071,1.09875316447855,-0.428611895060602,0.257821443605938,-0.564031609008396,0.202576210862781,"L1"
-0.952867315798668,2.76620878916616,-0.343818357562638,1.13955482065703,-0.485709941847728,0.207717342749318,-0.534843651055577,0.248268809519081,"L1"
-0.939039562099205,2.79952972698575,-0.397582517932125,1.18137133438731,-0.473891112949919,0.217676136325808,-0.495771679313662,0.302434809626249,"L1"
-0.990722150171524,2.7111009801304,-0.229981595016805,1.00899484436805,-0.382379497185103,0.163086458846737,-0.565635222414671,0.236637117355954,"L1"
-0.908730041826554,2.7388405718896,-0.423685732926057,1.11880799624556,-0.448996413310106,0.167669177381726,-0.554255406191958,0.312830670160279,"L1"
-0.905131297416816,2.75698686819147,-0.382668666974017,1.13935031570139,-0.421794493424342,0.14536025530758,-0.551766505448639,0.311376892664806,"L1"
-0.940949130081535,2.74289628195814,-0.39257433838748,1.13238214243283,-0.467988984841268,0.179098241847749,-0.576924258042149,0.301926674280197,"L1"
-0.939212028074209,2.76564395125673,-0.370378946483417,1.14214070836584,-0.455987989291021,0.152039766637753,-0.534505933353216,0.293807156745942,"L1"
-0.96902377054681,2.74302167732043,-0.345039633155485,1.08242751547465,-0.47239951669203,0.103135706757523,-0.54640773120272,0.262453546824845,"L1"
-0.989243528671836,2.74783996784863,-0.328556627726018,1.08638836214008,-0.437734315547801,0.156001355199031,-0.510503877504163,0.223235561786196,"L1"
-0.965447335793652,2.7467730506016,-0.409791602860719,1.12765434266211,-0.438693506133685,0.158752996255847,-0.527310211709703,0.255866370785015,"L1"
-0.957398798719389,2.74272916565834,-0.335797884150204,1.10043655893347,-0.44607275640365,0.125682239614137,-0.522478554660408,0.258368221344568,"L1"
-0.977698564883797,2.763644566596,-0.351133265987377,1.1022111508642,-0.443918967109714,0.157977176951569,-0.530295608944408,0.251274879338377,"L1"
-0.958495147273757,2.78302297763388,-0.325633436360001,1.10656214458998,-0.427978393824273,0.171607114642346,-0.517223125994498,0.234116748967549,"L1"
-0.930777424295958,2.7928888533211,-0.297472339992972,1.1126579810477,-0.399394895474837,0.267873712569808,-0.553915393470404,0.263469397225027,"L1"
-0.962758101684719,2.57843903031117,-0.613705455646856,1.44995933955486,-0.660478815197157,-0.638904177375066,-0.390955985442769,0.324693479237293,"L1"
-1.00311020747453,2.68588493861998,-0.326809531774673,1.15364517767062,-0.478039197728309,-0.0522478721473719,-0.494690354754363,0.245174294751447,"L1"
-0.961083479887107,2.72688813369325,-0.397015206040484,1.21054873959818,-0.510448727158142,-0.0188144904993765,-0.533408158165356,0.267759123495417,"L1"
-0.992431150197119,2.70863734156349,-0.419821051696767,1.19134550199123,-0.487510173615799,-0.0334962978356789,-0.515010949346841,0.278218833942717,"L1"
-0.988569055270644,2.7059085680022,-0.368256965645717,1.13893349540282,-0.479721094778012,0.0530789585794307,-0.547644892929602,0.275045498724888,"L1"
-1.00280016555408,2.76546299497205,-0.436169685021631,1.14224456455057,-0.54547164758215,0.121029062534521,-0.522182125544297,0.271189595640533,"L1"
-0.966577869509495,2.74797335093716,-0.331949165476725,1.15430524517318,-0.448172376145511,0.107307149884828,-0.533048891023484,0.219689267284887,"L1"
-0.968238478031264,2.732651895174,-0.33515265338244,1.15068996376471,-0.452391060728378,0.0609549284389984,-0.513842488050307,0.258619991666908,"L1"
-0.982709840465986,2.67641291649492,-0.307928163337945,1.13447607062919,-0.44034873223357,0.00692312376642004,-0.526801825955535,0.237712376040871,"L1"
-1.04758182921019,2.67390296020359,-0.232025408600386,1.09991894150575,-0.403384175430063,-0.00532008485304722,-0.51127712861819,0.187924603709131,"L1"
-1.00246674282732,2.77486517629768,-0.308761764917011,1.0685960482022,-0.42248104500557,0.239685435428988,-0.541904132260087,0.213491568882926,"L1"
-0.958286449499982,2.77014175534554,-0.33369436531426,1.05576213475101,-0.459119413300842,0.356266757329048,-0.616651024943009,0.234396184191679,"L1"
-0.933794777937657,2.78584114325402,-0.332674884864187,1.06260097785546,-0.452634239438545,0.399528603194167,-0.57531549880276,0.223284862165569,"L1"
-0.929987541370761,2.78275362931358,-0.269781014698193,1.05014407153228,-0.462422591714299,0.358816582896366,-0.53126975763836,0.237353746603183,"L1"
-0.883981883489077,2.8338662739238,-0.279421168523687,1.03773214268792,-0.430374979116508,0.418978981922233,-0.593192217163381,0.234302083124344,"L1"
-0.965123103554314,2.82737351674279,-0.153203392252893,0.985446203380955,-0.362299681511632,0.459032092885142,-0.568179708612261,0.227655549643507,"L1"
-0.985288469632341,2.86476790038504,-0.161718912002699,0.988381288870527,-0.352576635908939,0.444225847613548,-0.558842725534413,0.240426030106155,"L1"
-1.00217701916037,2.86021712611827,-0.127240206641273,0.952557835103755,-0.327861382416664,0.501122951036243,-0.588964184995107,0.18091291397369,"L1"
-0.92547496421944,2.86076967177767,-0.147622543793049,0.914712042907076,-0.344251338301272,0.511432554563147,-0.591225242137759,0.161846493543829,"L1"
-0.969528014132693,2.84627525453836,-0.205010402940073,0.952723317324827,-0.398078512189481,0.538445666660983,-0.610625510088138,0.227655885774631,"L1"
-0.965362758694458,2.83128846388599,-0.226917713026206,0.985926083502935,-0.382959392159917,0.53515075720642,-0.608612049975643,0.174465194643656,"L1"
-0.968484328512682,2.83822998352041,-0.140932905087098,0.92853541438675,-0.343019135374839,0.533281048193932,-0.605904752162444,0.189789911472275,"L1"
-0.972558153055302,2.84352495188219,-0.141372843828464,0.938386474557733,-0.350889841869632,0.525085719836717,-0.591872610558837,0.195297992623938,"L1"
-0.957376162953414,2.86769512330665,-0.269720692302751,0.974077692907549,-0.37964023566905,0.571767383596115,-0.614094110008172,0.229861207922349,"L1"
-0.977210486567784,2.87111431462985,-0.222002115184178,0.937862331853697,-0.367430855720494,0.627382876914313,-0.593520057956639,0.212060982528588,"L1"
-0.94902521495934,2.84445726875097,-0.231207121981969,0.963629176267643,-0.367692222855063,0.519618605091888,-0.574153609167249,0.22445245573473,"L1"
-0.997368185296243,2.82441681019698,-0.104542602043067,0.922875343739753,-0.300864857180469,0.523697545687429,-0.564067262998028,0.145005895060693,"L1"
-0.979830462660728,2.89315520131659,-0.238729113116436,0.977854744264124,-0.343422993042509,0.553144961306679,-0.525176949674504,0.176692100932168,"L1"
-0.996954043907854,2.83981293848268,-0.248539533527498,1.01662439572085,-0.420539212723532,0.337736576302692,-0.56280161266226,0.182715298942362,"L1"
-1.01351901878173,2.61657202784503,-0.598122099195935,1.34912862337069,-0.611837888187597,-0.514815155000689,-0.467420425023967,0.22217783697214,"L1"
-0.949167884867344,2.80982796358926,-0.291940255838011,1.02262115220952,-0.41388486336023,0.34188486930713,-0.531584109549849,0.226790306349271,"L1"
-0.923262192031292,2.84507493551691,-0.39175291722754,1.06592060404697,-0.467480681483422,0.373690188007118,-0.566065036987184,0.221499328229641,"L1"
-1.00052300392069,2.78443489990562,-0.221652229780266,0.959588817241967,-0.396352380118478,0.333911264396143,-0.595326597165788,0.186403814493466,"L1"
-0.966295312495373,2.81443673954659,-0.286259089052445,1.02007439256051,-0.387564258859159,0.362166414275452,-0.549883657630269,0.20911948292924,"L1"
-0.980750613243303,2.81987950806376,-0.264088475555233,1.01088028871995,-0.372912802312275,0.368203408040777,-0.560432302308943,0.203753093144704,"L1"
-0.949464524942718,2.84574968072824,-0.253861877725518,0.987383861156382,-0.406610212806051,0.369478587040721,-0.51022824056856,0.213931588859793,"L1"
-0.956902235379582,2.78588229624709,-0.283778463707571,1.06489091701058,-0.346093651060063,0.237763805921596,-0.544710171206673,0.270163541647461,"L1"
-0.930107155567559,2.793912745322,-0.391121148575489,1.11102182480689,-0.42444834394623,0.223260817912643,-0.590226694308053,0.279436189879413,"L1"
-0.926003261377315,2.79695579630417,-0.347941447346926,1.04142588935069,-0.45537461054904,0.444358092247703,-0.598617616029057,0.223658951030065,"L1"
-0.937102034943851,2.81480039125743,-0.322604547151998,1.01643866474964,-0.411628097020686,0.542130096022013,-0.59749934105165,0.224454693726657,"L1"
-0.933350306799869,2.83330237166379,-0.159492385946172,0.975451034508756,-0.330959264968418,0.487985058201185,-0.528091601945964,0.196242412572169,"L1"
-0.923470746150901,2.87080108608325,-0.218442090403498,0.973340882487741,-0.370404063105163,0.516228883990944,-0.521105036575592,0.295273465570761,"L1"
-1.00315465546882,2.81060921911201,-0.0893676298753983,0.893432835149993,-0.340738018260738,0.530584175348017,-0.609687628670116,0.257747350745771,"L1"
-0.967879088614759,2.82193047785429,-0.172131148826475,0.966360050499325,-0.388963905728798,0.425643868699133,-0.587440974652233,0.271931574023877,"L1"
-0.937518605395463,2.76692742502489,-0.237421400772277,0.998526418572039,-0.361031528227218,0.43427311945033,-0.611679689821235,0.20528600030051,"L1"
-0.996531459006445,2.78526134654064,-0.233789492070242,1.00536854201811,-0.403947128295936,0.276900697147336,-0.577879853413029,0.244428496405768,"L1"
-0.960114728882676,2.78038884704591,-0.373670853657153,1.0867814361532,-0.481949421082515,0.282667627563124,-0.573813956286598,0.249342826511274,"L1"
-0.935948146977829,2.81534521742044,-0.328700790209656,1.08527570814817,-0.41903326178203,0.240527110032395,-0.543989126247787,0.243609887360064,"L1"
-0.972313664057567,2.77062826930027,-0.371989783175858,1.1029469251398,-0.418324725409639,0.199255034926057,-0.583006026330815,0.268816616749731,"L1"
-0.974972902129775,2.73952545952795,-0.384593770736833,1.14081130176949,-0.430154851969385,0.189822214263408,-0.615589052976513,0.276175937348905,"L1"
-0.96711492105091,2.74491148362695,-0.337360915053334,1.12759537774192,-0.45220107350038,0.120635729052188,-0.597875891895599,0.232699578202476,"L1"
-0.933786620346256,2.69945548275399,-0.40318608321083,1.13367868778311,-0.506473091170486,0.155766337832992,-0.623498081473371,0.271822972708257,"L1"
-0.944921062509158,2.85502035417057,-0.249247039718966,0.996382373989566,-0.419107683524175,0.494777627950437,-0.495317831473183,0.171067099551308,"L1"
-1.01268211341258,2.80817972097589,-0.280013528993709,1.07309304297299,-0.414538028252258,0.292784410878935,-0.474072497259319,0.252367942958503,"L1"
-0.948755284155254,2.72303834104916,-0.405080592733067,1.22113906429883,-0.483413281496095,-0.0283589917225383,-0.449137571789344,0.379016707017923,"L1"
-0.963936106826708,2.76647862707362,-0.298635620524946,1.10658503712551,-0.341561454708056,0.169301576810317,-0.515704964145454,0.390601117325278,"L1"
-0.972005364886186,2.63683693831288,-0.495016615171248,1.29872712410187,-0.496865293514148,-0.235304464292019,-0.637817400910449,0.390776776012306,"L1"
-1.00243153014755,2.62062204007607,-0.384919881608475,1.20877712599552,-0.454141954255594,-0.233070410239658,-0.644959314141322,0.284209698713232,"L1"
-0.923752450376469,2.65866830158281,-0.450323707066669,1.23463804478237,-0.467471801373456,-0.12741144818754,-0.613731744019029,0.261206021742379,"L1"
-0.966329208100547,2.63450370412498,-0.405303897841464,1.24132227939957,-0.467633957365472,-0.16284799958217,-0.581273571592567,0.300194687385873,"L1"
-0.971881016624654,2.63761007660121,-0.468143334240824,1.31842629186379,-0.529683114431446,-0.299466748150641,-0.48496992469686,0.314632870645251,"L1"
-0.94746113482155,2.64722186162295,-0.521672198623821,1.36680970766079,-0.584419000053763,-0.334761058933319,-0.476372447791567,0.32883477767727,"L1"
-0.960706910370206,2.6263234853814,-0.500604550069095,1.32556462268708,-0.573453201575277,-0.273796952366556,-0.416526928667221,0.332765176025944,"L1"
-0.930654943972117,2.67158407918148,-0.507723335587783,1.30355443908822,-0.582157950104621,-0.185217116032257,-0.438126427286399,0.313345419057518,"L1"
-0.963898527646078,2.69401346840258,-0.445690099769869,1.23620425700697,-0.542599749988345,-0.0460370854049535,-0.478625999631607,0.256932993466617,"L1"
-0.982997077321708,2.6976530394175,-0.316219011923184,1.18675050912272,-0.422018223419829,-0.0339910089974864,-0.468611320203703,0.195631260609527,"L1"
-0.942823104884964,2.71890445990351,-0.323827274891687,1.16678640543404,-0.496650364910738,0.0696494939580267,-0.484726534816394,0.239447941658785,"L1"
-0.960473183388236,2.73682070332713,-0.232236902071936,1.08959076178539,-0.405084108329763,0.185320844609239,-0.521273907958859,0.186409300875542,"L1"
-0.952504874469445,2.75674184307614,-0.334877309736909,1.10853465111737,-0.44962590173666,0.21241723810581,-0.504775908941102,0.208639347020241,"L1"
-0.965542267347908,2.73531455843756,-0.313562035845697,1.10336134791193,-0.385940317788794,0.199019738561817,-0.492668460186738,0.20028555068272,"L1"
-0.974979814510538,2.69573727676004,-0.28520624496519,1.09454344669948,-0.335157829946559,0.146966483461761,-0.502504628215726,0.211908710668923,"L1"
-0.930340463003632,2.72347833299411,-0.261291318266249,1.10866796801709,-0.403438048443094,0.125322745294003,-0.590716056441404,0.206972346757949,"L1"
-0.950982959049788,2.73939687767591,-0.345444849032385,1.15876287509364,-0.455300143359881,0.124010501856489,-0.575528811403538,0.25483570838306,"L1"
-0.994072956091757,2.72494694327178,-0.226197664425992,1.11574825841836,-0.385610439591279,0.147186498895726,-0.522488313023679,0.219343725680538,"L1"
-0.999360463904692,2.71649257626324,-0.293356304206657,1.10821383237155,-0.425919664983655,0.112027064745976,-0.508997534100548,0.236930393749373,"L1"
-0.986069053009992,2.72782935853329,-0.200880846910517,1.06994213360848,-0.35844438731512,0.180688611039602,-0.518782893664936,0.242822994277357,"L1"
-0.968047315774333,2.86696189099503,-0.152427792826802,0.938535042684095,-0.282521530134142,0.613046836954828,-0.592317060639651,0.205629292237054,"L1"
-0.938150281486261,2.82148353360782,-0.202711382989038,0.992746960993077,-0.344198449262264,0.458616513539316,-0.570366275676331,0.274812421121729,"L1"
-0.976931616660422,2.76652929665972,-0.179499304012222,1.02888992459474,-0.294322568048871,0.244543265426267,-0.546394182636752,0.232186364208104,"L1"
-0.970058342740149,2.71808991843416,-0.311953574989189,1.16946899010857,-0.420494645439606,0.089419382756564,-0.513500855284776,0.233988076746355,"L1"
-0.974554181739799,2.68008661118347,-0.296937408439686,1.16776305159432,-0.432331465923044,0.0586401285561195,-0.534585491764283,0.20108760228068,"L1"
-0.953657521160115,2.70553369474231,-0.305237158985636,1.14028240246543,-0.422218105049627,0.0946860024950516,-0.511955114573499,0.218619967374609,"L1"
-0.961268646376134,2.71554350448069,-0.316223247342096,1.1470446998255,-0.446201045957591,0.0803336333147285,-0.529297996682706,0.202195843745397,"L1"
-0.947034625069824,2.75976802212465,-0.371903614254597,1.14164368053432,-0.443155262782605,0.19336174033895,-0.549126775722547,0.205075637910786,"L1"
-0.943096534399964,2.76946951813802,-0.364114685742516,1.16064917317512,-0.49484372846124,0.199099151787305,-0.506244697368117,0.243651016394988,"L1"
-0.985839330561103,2.71989436152444,-0.273407745836639,1.14756754985959,-0.420467198787165,0.0954925135714455,-0.536467754272388,0.194239364717726,"L1"
-0.978903648552499,2.71035986522425,-0.300056509631919,1.19317370698234,-0.429650554243741,0.0120383415977681,-0.515329424329038,0.218696673430445,"L1"
-0.929226448210282,2.73632124359538,-0.52978097552221,1.29375467804401,-0.53621635819321,-0.0720300343470665,-0.512246101562254,0.307510628814979,"L1"
-0.999489655668897,2.75731835036686,-0.336718128396534,1.10721081624423,-0.467648263240968,0.179406123525449,-0.523693577309038,0.228787504940809,"L1"
-0.980980572083392,2.81431422853906,-0.368273678708182,1.13915716330271,-0.4625518608171,0.251258877509465,-0.496037246324119,0.256772125191623,"L1"
-0.946520188849014,2.81572937353554,-0.361982183283321,1.1182935369314,-0.449155015718627,0.319222740824949,-0.504259530952237,0.264159608984779,"L1"
-0.939300016566725,2.84546583937442,-0.409439953329005,1.11311487019831,-0.468104226737917,0.384871353877048,-0.539432142407682,0.296325819675011,"L1"
-0.959910026108626,2.78003669974474,-0.227088613887543,1.05010998901669,-0.347857620344469,0.341502714413371,-0.567361243430591,0.186423929730305,"L1"
-0.875754699977297,2.79758694592743,-0.331001592318333,1.1176980789793,-0.403711258535209,0.357366655785998,-0.602260190683222,0.250222463205731,"L1"
-0.942761853480876,2.77588994384969,-0.285993153738551,1.09969053780723,-0.404271378574158,0.358493426068691,-0.560696386075352,0.235834161586981,"L1"
-0.913033269532169,2.7564703555593,-0.230973110866057,1.0685824097662,-0.407824937301416,0.299473963055347,-0.558731899424171,0.242042598186451,"L1"
-0.919953369886188,2.7899117370195,-0.261331766970828,1.09600563503046,-0.403613178668837,0.302182113882927,-0.534080798750128,0.241017615442192,"L1"
-0.9593369981363,2.77637303552838,-0.279065212236691,1.10931355828422,-0.442243102087605,0.327517509033869,-0.540315053075257,0.251119526556295,"L1"
-0.967867460631992,2.80995606058825,-0.303368704093223,1.08670236706642,-0.428006442499108,0.268770452141953,-0.562601225586388,0.252258336031486,"L1"
-0.990267069025925,2.79953568762442,-0.351747800658304,1.12746891564038,-0.416384878429259,0.314165751366721,-0.563077089925735,0.287724685371276,"L1"
-0.982489030542115,2.74370922898302,-0.273601607086341,1.06380840224644,-0.418305604850307,0.344207677939457,-0.580458139328188,0.241466490080156,"L1"
-0.968222329869296,2.90476808951876,-0.0905767340520156,0.875041050399166,-0.286787142017538,0.778239268671495,-0.630752833422592,0.163039206194914,"L1"
-0.984241192901396,2.92612404529198,-0.0700225256060102,0.831672133488413,-0.28108484853512,0.865033619801434,-0.663467797391241,0.161366045010406,"L1"
-0.938386693823148,2.80036494509102,-0.3073863079995,1.09250055656209,-0.446267030757015,0.302162355051741,-0.52776435149018,0.216936682078887,"L1"
-0.966643123794006,2.7969355015997,-0.367166103896255,1.147749866253,-0.460686836816999,0.198244608056862,-0.526026200137414,0.228847237071513,"L1"
-0.923185016582923,2.80475036034234,-0.282093983498563,1.06639053864331,-0.420948399524884,0.28820263473245,-0.562071814857553,0.204548877156039,"L1"
-0.955472984435091,2.81428711001575,-0.378604640856939,1.10606693140078,-0.479500063800298,0.311695557933476,-0.544591665986142,0.231206560009696,"L1"
-0.975699521161462,2.79823356730915,-0.23547969969293,1.05337616587671,-0.369443437951356,0.335915879835915,-0.507619899799824,0.177990088906755,"L1"
-0.96683853580688,2.83749089915112,-0.208342556302332,1.00983312162402,-0.374284327973711,0.397686945627374,-0.53019412008507,0.172442127753696,"L1"
